code,population,area,density
E05002448,15314,128.69,119
E05002449,13552,289.78,46.8
E05002450,14111,230.49,61.2
E05002451,14250,236.66,60.2
E05002452,14010,497.17,28.2
E05002453,12679,157.96,80.3
E05002454,16634,159.5,104.3
E05002319,12629,317.53,39.8
E05002320,10842,242.37,44.7
E05002321,9533,178.49,53.4
E05002322,10566,252.96,41.8
E05002323,9893,151.98,65.1
E05002324,9634,257.27,37.4
E05002325,3005,148.58,20.2
E05002326,10141,308.79,32.8
E05002327,10006,162.68,61.5
E05002328,11102,133.11,83.4
E05002329,9495,340.67,27.9
E05002330,9988,143.4,69.7
E05002331,8548,329.74,25.9
E05002332,9701,282.32,34.4
E05002333,9155,209.67,43.7
E05002334,11460,580.3,19.7
E05002335,11450,157.12,72.9
E05002336,9376,171.86,54.6
E05002337,12364,208.36,59.3
E05002338,12117,211.99,57.2
E05002339,9447,143.88,65.7
E05002340,12116,368.46,32.9
E05002341,6157,563.16,10.9
E05002342,10334,231.19,44.7
E05002343,8501,135.65,62.7
E05002344,10357,219.71,47.1
E05002345,9504,157.49,60.3
E05002346,8079,203.14,39.8
E05002347,9386,291.62,32.2
E05002348,11017,189.98,58
E05002455,18762,370.1,50.7
E05002456,14532,452.95,32.1
E05002457,16844,217.19,77.6
E05002458,13800,251.81,54.8
E05002459,14026,300,46.8
E05002460,14046,281.87,49.8
E05002461,15937,297.63,53.5
E05002462,14035,262.13,53.5
E05002463,15382,373.78,41.2
E05002464,14203,264.39,53.7
E05002465,14831,263.53,56.3
E05002466,14490,403.98,35.9
E05002467,14425,364.93,39.5
E05002468,14053,295.3,47.6
E05002469,13664,298.91,45.7
E05002470,13852,290.43,47.7
E05002289,2851,3413.95,0.8
E05002290,3103,3586.91,0.9
E05002291,7789,353.83,22
E05002292,6730,5459.24,1.2
E05002293,5955,1710.94,3.5
E05002294,8785,323.85,27.1
E05002295,2890,2086.75,1.4
E05002296,6827,164.34,41.5
E05002297,3458,773.87,4.5
E05002298,3164,4893.53,0.6
E05002299,3115,8971.71,0.3
E05002300,6361,265.29,24
E05002301,5682,1146.33,5
E05002302,5767,2752.3,2.1
E05002303,5034,9959.41,0.5
E05002304,5575,9182.92,0.6
E05002305,5732,3625.93,1.6
E05002306,5354,153.58,34.9
E05002307,2978,679.25,4.4
E05002308,6548,1210.64,5.4
E05002309,5799,159.3,36.4
E05002310,5662,4340.16,1.3
E05002311,2953,2406.79,1.2
E05002312,6033,116.89,51.6
E05002313,5870,473.23,12.4
E05002314,6974,1280,5.4
E05002315,6390,307.41,20.8
E05002316,2835,363.82,7.8
E05002317,4852,192.13,25.3
E05002318,2756,62.52,44.1
E05002349,5702,857.01,6.7
E05002350,8315,165.21,50.3
E05002351,6878,2327.68,3
E05002352,7798,177.23,44
E05002353,7483,2576.97,2.9
E05002354,6952,156.78,44.3
E05002355,5450,110.28,49.4
E05002356,7728,323.82,23.9
E05002357,5341,96.43,55.4
E05002358,7505,500.24,15
E05002359,4913,584.66,8.4
E05002360,2748,588.12,4.7
E05002361,2260,185.54,12.2
E05002362,7393,162.22,45.6
E05002363,5063,1060.4,4.8
E05002364,6129,4764.44,1.3
E05002365,7713,403.27,19.1
E05002366,4977,1736.05,2.9
E05002367,9141,444.92,20.5
E05002368,5290,882.07,6
E05002369,7392,473.8,15.6
E05002370,5347,662.49,8.1
E05002371,7042,411.33,17.1
E05002372,2860,1116.1,2.6
E05002373,3603,677.49,5.3
E05002374,8452,354.24,23.9
E05002375,3042,354.2,8.6
E05002376,5654,192.53,29.4
E05002377,8051,316.04,25.5
E05002378,8691,418.58,20.8
E05002379,5463,354.98,15.4
E05002380,5514,1550.64,3.6
E05002381,9385,274.73,34.2
E05002382,8386,199.99,41.9
E05002383,2886,2008.98,1.4
E05002384,9006,295.38,30.5
E05002385,8895,310.65,28.6
E05002386,8653,335.28,25.8
E05002387,5421,3011.63,1.8
E05002388,3490,125.35,27.8
E05002389,6780,1634.55,4.1
E05002390,3229,515.88,6.3
E05002391,5424,158.24,34.3
E05002392,2978,1481.57,2
E05002393,5791,263.46,22
E05002394,5295,359.02,14.7
E05002395,9407,617.15,15.2
E05002396,8024,971.26,8.3
E05002594,9641,3517.96,2.7
E05002595,3821,85.57,44.7
E05002596,8804,255.26,34.5
E05002597,1705,1275.68,1.3
E05002598,2578,4405.11,0.6
E05002599,6469,346.7,18.7
E05002600,5574,779.49,7.2
E05002601,3023,1865.78,1.6
E05002602,9398,164.03,57.3
E05002603,2847,2029.08,1.4
E05002604,9168,245.73,37.3
E05002605,6187,173.68,35.6
E05002606,3042,4033.4,0.8
E05002607,3074,4627.48,0.7
E05002608,3172,5268.45,0.6
E05002609,8105,5086.61,1.6
E05002610,5259,3942.38,1.3
E05002611,3049,6258.55,0.5
E05002612,8726,190.61,45.8
E05002613,3412,4608.05,0.7
E05002614,2457,1953.13,1.3
E05002615,5896,149.4,39.5
E05002616,3674,2029.38,1.8
E05002617,2551,4274.11,0.6
E05002618,5478,990.45,5.5
E05002619,6912,143.78,48.1
E05002620,2769,3383.34,0.8
E05002621,3011,4400.26,0.7
E05002622,3275,6537.04,0.5
E05002623,2513,4374.54,0.6
E05002624,5882,98.59,59.7
E05002625,3270,2239.94,1.5
E05002626,8334,2423.53,3.4
E05002627,2745,1962.74,1.4
E05002628,2591,3559.72,0.7
E05002629,5725,2595.8,2.2
E05002630,2581,235.76,10.9
E05002631,4937,139.97,35.3
E05002632,4748,1455.61,3.3
E05002633,4850,185.85,26.1
E05002634,2203,2495.61,0.9
E05002635,2203,167.59,13.1
E05002636,2203,1569.03,1.4
E05002637,4344,436.59,9.9
E05002638,3983,535.37,7.4
E05002639,7118,1576.79,4.5
E05002640,5235,508,10.3
E05002641,2304,2495.18,0.9
E05002642,2236,470.83,4.7
E05002643,2312,966.06,2.4
E05002644,4541,277.82,16.3
E05002645,4039,653.94,6.2
E05002646,4820,282.34,17.1
E05002647,2468,829.03,3
E05002648,2474,137.38,18
E05002649,4510,2325.35,1.9
E05002650,6597,725.29,9.1
E05002651,2604,56.87,45.8
E05002652,4875,638.59,7.6
E05002653,2311,348.93,6.6
E05002654,2139,121.03,17.7
E05002655,5104,693.92,7.4
E05002656,3789,871.18,4.3
E05002657,3188,400.4,8
E05002658,1310,1433.39,0.9
E05002659,5055,223.74,22.6
E05002660,4476,113.3,39.5
E05002661,2939,544.71,5.4
E05002662,3524,784.6,4.5
E05002663,1541,757.36,2
E05002664,5499,402.25,13.7
E05002665,1957,482.67,4.1
E05002666,3195,374.72,8.5
E05002667,3541,503.73,7
E05002668,1358,1238.5,1.1
E05002669,4945,817.77,6
E05002670,5301,956.17,5.5
E05002671,5225,1052.71,5
E05002672,1669,1121.95,1.5
E05002673,3251,1354.45,2.4
E05002674,10365,455.8,22.7
E05002675,3005,3240.01,0.9
E05002676,4974,262.4,19
E05002677,5531,509.79,10.8
E05002678,5574,74.24,75.1
E05002679,5484,2244.46,2.4
E05002680,5891,213.51,27.6
E05002681,5278,382.49,13.8
E05002682,7403,1783.82,4.2
E05002683,8362,1878.82,4.5
E05002684,5272,1928.83,2.7
E05002685,2648,5918.14,0.4
E05002686,4923,208.31,23.6
E05002687,4700,215.48,21.8
E05002688,3193,3793.16,0.8
E05002689,2859,2323.68,1.2
E05002690,8799,487.51,18
E05002691,5526,201.03,27.5
E05002692,5807,177.47,32.7
E05002693,9406,111.14,84.6
E05002694,7088,346.06,20.5
E05002695,6214,337.16,18.4
E05002696,5554,2666.91,2.1
E05002697,9181,276.48,33.2
E05002698,6562,121.42,54
E05002699,8101,1064.32,7.6
E05002700,5261,515.38,10.2
E05002701,8683,719.39,12.1
E05003920,13167,166.04,79.3
E05003921,10591,278.21,38.1
E05003922,10706,260.73,41.1
E05003923,10725,1248.76,8.6
E05003924,11053,823.79,13.4
E05003925,9694,574.19,16.9
E05003926,11168,513.79,21.7
E05003927,11844,255.89,46.3
E05003928,10464,294.49,35.5
E05003929,6245,345.64,18.1
E05003930,4838,185.61,26.1
E05003931,5311,113.37,46.8
E05003932,6987,98.66,70.8
E05003933,7132,67.64,105.4
E05003934,4969,168.84,29.4
E05003935,6591,98.26,67.1
E05003936,6099,210.12,29
E05003937,5416,130.59,41.5
E05003938,5862,158.99,36.9
E05003939,5195,525.72,9.9
E05003940,4973,214.36,23.2
E05003941,4806,117.42,40.9
E05003942,5317,66.47,80
E05003943,5164,339.89,15.2
E05003944,5349,130.82,40.9
E05003945,2105,2924.16,0.7
E05003946,5068,3570.11,1.4
E05003947,2424,2397.66,1
E05003948,7477,472.91,15.8
E05003949,2106,4747.19,0.4
E05003950,4778,464.54,10.3
E05003951,4817,142.03,33.9
E05003952,7702,534.24,14.4
E05003953,8205,537.44,15.3
E05003954,4027,180.51,22.3
E05003955,2457,779.9,3.2
E05003956,6422,7368.59,0.9
E05003957,5011,260.4,19.2
E05003958,4715,159.07,29.6
E05003959,4341,99.33,43.7
E05003960,2276,2842.49,0.8
E05003961,4869,106.6,45.7
E05003962,4680,579.27,8.1
E05003963,5169,326.78,15.8
E05003964,4242,217.72,19.5
E05003965,4611,496.16,9.3
E05003966,5312,1530.9,3.5
E05003967,4715,4843.9,1
E05003968,5586,90.64,61.6
E05003969,4360,173.79,25.1
E05003970,2686,5050.13,0.5
E05003971,5220,8987.74,0.6
E05003972,4812,6616.29,0.7
E05003973,2606,3627.84,0.7
E05003974,4707,165.82,28.4
E05003975,3948,2857.48,1.4
E05003976,3933,175.52,22.4
E05003977,4646,5690.92,0.8
E05003978,4255,414.18,10.3
E05003979,4446,115.01,38.7
E05003980,4516,1269.2,3.6
E05003981,4930,337.79,14.6
E05003982,4911,147,33.4
E05003983,4602,3499.6,1.3
E05003984,5718,759.14,7.5
E05003985,4679,4590.16,1
E05003986,2321,3928.1,0.6
E05003987,5534,4472.52,1.2
E05003988,3220,5175.83,0.6
E05003989,2472,1884.95,1.3
E05003990,5337,225.73,23.6
E05003991,2645,129.91,20.4
E05003992,5801,284.25,20.4
E05003993,2324,316.21,7.3
E05003994,4844,402.53,12
E05003995,5346,7586.02,0.7
E05003996,2258,4236.01,0.5
E05003997,5278,3938.22,1.3
E05003998,2741,3273.25,0.8
E05003999,5274,9055.13,0.6
E05004000,5630,547.21,10.3
E05004001,2890,837.02,3.5
E05004002,8566,453.86,18.9
E05004003,2639,4615.84,0.6
E05004004,2523,4349.86,0.6
E05004005,8102,952.7,8.5
E05004006,5940,3893.56,1.5
E05004007,2852,2921.64,1
E05004008,2642,1039.26,2.5
E05004009,2614,2896.35,0.9
E05004010,2453,3167.46,0.8
E05004011,9467,3175.77,3
E05004012,5220,568.13,9.2
E05004013,2435,135.48,18
E05004014,2433,2423.68,1
E05004015,2990,137.09,21.8
E05004016,2776,104.02,26.7
E05004017,5521,292.41,18.9
E05004018,3206,209.78,15.3
E05004019,5181,4610.01,1.1
E05004020,7440,1077.15,6.9
E05004430,8446,2742.51,3.1
E05004431,5360,1748.52,3.1
E05004437,5877,2052.72,2.9
E05004432,5335,142.04,37.6
E05004433,5458,106.25,51.4
E05004434,6579,134.03,49.1
E05004435,6778,282.56,24
E05004436,5839,11445.52,0.5
E05004438,9239,267.81,34.5
E05004439,2914,1764.85,1.7
E05004440,5534,221.62,25
E05004441,5875,220.08,26.7
E05004442,9284,218.09,42.6
E05004443,6827,224.32,30.4
E05004444,4934,6027.32,0.8
E05004445,8939,402.37,22.2
E05004446,6624,4673.14,1.4
E05004447,4937,5815.69,0.8
E05004448,4480,4725.45,0.9
E05004449,5891,186.28,31.6
E05004450,5358,153.6,34.9
E05004451,3580,200.44,17.9
E05004452,2206,3469.14,0.6
E05004453,8693,256.33,33.9
E05004454,2713,63.38,42.8
E05004455,5889,513.5,11.5
E05004456,2796,10521.16,0.3
E05004457,5234,4642.55,1.1
E05004458,6180,159.47,38.8
E05004459,2447,81.76,29.9
E05004460,2448,276.07,8.9
E05004461,2922,60.84,48
E05004462,3007,78.37,38.4
E05004463,3001,233.38,12.9
E05004464,2373,94.35,25.2
E05004465,2983,4112.04,0.7
E05004466,8491,2606.79,3.3
E05004467,4854,2186.9,2.2
E05004468,2448,4669.85,0.5
E05004469,2339,6545.9,0.4
E05004470,6019,1780.48,3.4
E05004471,2847,5137.35,0.6
E05004472,2413,369.88,6.5
E05004473,5613,1955.02,2.9
E05004474,2873,3784.74,0.8
E05004475,2394,951.74,2.5
E05004476,2534,57.47,44.1
E05004477,2452,643.98,3.8
E05004478,3100,65.5,47.3
E05004479,2462,97.49,25.3
E05004480,2791,78.5,35.6
E05004481,5121,1247.16,4.1
E05004482,2474,134.95,18.3
E05004483,2749,174.72,15.7
E05004484,2294,244.31,9.4
E05004485,2272,105.61,21.5
E05004486,2744,210.69,13
E05004487,2441,52.33,46.6
E05004488,2202,4347.29,0.5
E05004489,2530,1078.98,2.3
E05004490,2249,4191.95,0.5
E05004491,2462,1779.36,1.4
E05004492,2418,47.73,50.7
E05004493,2824,72.75,38.8
E05004494,2336,541.21,4.3
E05004495,3349,286.77,11.7
E05004496,2332,1059.94,2.2
E05004497,5678,248.17,22.9
E05004498,5599,363.29,15.4
E05004499,5083,848.95,6
E05004500,7664,705.35,10.9
E05004501,4789,113.4,42.2
E05004502,6016,213.55,28.2
E05004503,11162,355.33,31.4
E05004504,8181,330.32,24.8
E05004505,8903,703.11,12.7
E05004506,8909,902.7,9.9
E05004507,5701,680.04,8.4
E05004508,7748,223.66,34.6
E05004509,7631,282.41,27
E05004510,5411,202.38,26.7
E05004511,5103,208.51,24.5
E05004512,5528,177.72,31.1
E05004513,5332,205.12,26
E05004514,5001,960.13,5.2
E05004515,5760,253.62,22.7
E05004516,7462,927.15,8
E05004517,7287,568.04,12.8
E05004518,7401,196.08,37.7
E05004519,7231,190.82,37.9
E05004520,6438,183.93,35
E05004521,7170,316.83,22.6
E05004522,7104,169.86,41.8
E05004523,7811,295.17,26.5
E05004524,10882,351.73,30.9
E05004525,6907,372.55,18.5
E05004526,7385,770.7,9.6
E05004527,6907,782.4,8.8
E05004528,7280,1155.65,6.3
E05004529,7133,211,33.8
E05004530,7183,931.36,7.7
E05004531,4234,169.4,25
E05004532,3702,237.2,15.6
E05004533,4666,152.43,30.6
E05004534,4734,245.33,19.3
E05004535,5144,182.76,28.1
E05004536,5102,78.75,64.8
E05004537,4644,206.63,22.5
E05004538,4743,55.43,85.6
E05004539,5477,136.47,40.1
E05004540,5709,99.99,57.1
E05004541,6059,254.41,23.8
E05004542,4801,218.22,22
E05004543,4951,90.66,54.6
E05004544,4241,87.83,48.3
E05004545,4270,84.28,50.7
E05004546,4798,123.34,38.9
E05004547,5347,108.96,49.1
E05004548,4473,1164.9,3.8
E05004549,4924,277.34,17.8
E05004550,5292,136.08,38.9
E05004551,4202,2769.55,1.5
E05004552,2708,4452.07,0.6
E05004553,5594,159.94,35
E05004554,4637,146.91,31.6
E05004555,7725,696.27,11.1
E05004556,4592,201.69,22.8
E05004557,4996,285.63,17.5
E05004558,5642,228.82,24.7
E05004559,4999,2180.92,2.3
E05004560,8334,1764.89,4.7
E05004561,3476,2596.78,1.3
E05004562,4610,3593.16,1.3
E05004563,5075,332.27,15.3
E05004564,4923,220.96,22.3
E05004565,4831,318.35,15.2
E05004566,6518,211.92,30.8
E05004567,7062,294.53,24
E05004568,8835,413.95,21.3
E05004569,6910,156.72,44.1
E05004570,9353,285.8,32.7
E05004571,9492,482.2,19.7
E05004572,9907,212.85,46.5
E05004573,9002,830.32,10.8
E05004574,8377,759.15,11
E05004575,9171,361.97,25.3
E05004576,8882,729.26,12.2
E05004577,10007,254.53,39.3
E05004578,7619,226.89,33.6
E05004579,9549,316.88,30.1
E05004580,5764,2148.56,2.7
E05004581,5454,236.37,23.1
E05004582,2731,797.55,3.4
E05004583,4928,601.2,8.2
E05004584,5451,3631.76,1.5
E05004585,2515,8486.51,0.3
E05004586,5622,6410.32,0.9
E05004587,5663,17656.66,0.3
E05004588,3501,224.62,15.6
E05004589,6492,177.7,36.5
E05004590,5712,793.4,7.2
E05008932,2834,8881.08,0.3
E05004592,6016,2481.55,2.4
E05004593,6279,192.69,32.6
E05008933,6678,1574.59,4.2
E05008934,2535,8803.78,0.3
E05004596,3526,206.52,17.1
E05004597,6841,282.08,24.3
E05004598,5476,991.96,5.5
E05004599,6226,182.74,34.1
E05004600,5844,332.9,17.6
E05004601,3029,1635.51,1.9
E05004602,6141,814.54,7.5
E05004603,4838,1071.23,4.5
E05004604,6325,257.02,24.6
E05004605,6062,809.9,7.5
E05004606,2792,2749.56,1
E05004607,6172,310.48,19.9
E05004608,6045,1385.06,4.4
E05004609,5341,122.49,43.6
E05004610,6075,259.33,23.4
E05004611,6411,227.23,28.2
E05004612,6089,457.21,13.3
E05004613,5054,119.38,42.3
E05004614,5893,239.54,24.6
E05004615,6871,254.89,27
E05004616,5598,140.95,39.7
E05004617,6329,214.47,29.5
E05004618,6093,132.3,46.1
E05004619,6143,209.85,29.3
E05004620,6719,127.21,52.8
E05004621,6635,94.45,70.2
E05004622,7244,139.83,51.8
E05004623,5451,110.03,49.5
E05004624,7143,147.07,48.6
E05004625,7327,922.63,7.9
E05004626,10814,1051.88,10.3
E05004627,5547,119.36,46.5
E05004628,4625,178.87,25.9
E05004629,9043,1429.31,6.3
E05004630,2267,1892.2,1.2
E05004631,2261,3381.66,0.7
E05004632,4978,3338.38,1.5
E05004633,5074,3648.02,1.4
E05004634,2119,6677.51,0.3
E05004635,4523,10184.22,0.4
E05004636,1947,236.16,8.2
E05004637,6341,2229.37,2.8
E05004638,4924,126.92,38.8
E05004639,2234,4986.11,0.4
E05004640,2260,6317.51,0.4
E05004641,7933,277.52,28.6
E05004642,2583,5412.2,0.5
E05004643,7547,261.05,28.9
E05004644,6823,793.49,8.6
E05004645,2182,1890.27,1.2
E05004646,4637,4791.07,1
E05004647,3276,3249.36,1
E05004648,7978,676.91,11.8
E05004649,5219,117.78,44.3
E05004650,7713,259.99,29.7
E05004651,7911,402.11,19.7
E05004652,6723,1978.81,3.4
E05004653,1489,3064.59,0.5
E05004654,2281,6484.49,0.4
E05004655,5446,1963.09,2.8
E05004656,4157,4873.25,0.9
E05004657,6736,1647.35,4.1
E05004658,2019,4090.67,0.5
E05004659,1896,7270.67,0.3
E05004660,4435,894.73,5
E05004661,3577,523.87,6.8
E05004662,4048,169.52,23.9
E05004663,3871,5889.36,0.7
E05004664,6205,198.31,31.3
E05004665,6407,203.83,31.4
E05004666,6285,340.22,18.5
E05004667,6290,161.26,39
E05004668,6740,394.18,17.1
E05004669,6522,248.01,26.3
E05004670,3942,1023.06,3.9
E05004671,1866,3670.69,0.5
E05004672,4251,2434.3,1.7
E05004673,6349,3127.05,2
E05004674,1881,5578.99,0.3
E05004675,3236,595.2,5.4
E05004676,4299,1533.33,2.8
E05004677,5644,7738.63,0.7
E05004867,2872,76.57,37.5
E05004868,5762,113.7,50.7
E05004869,2574,2911.8,0.9
E05004870,2375,245.71,9.7
E05004871,3232,1365.49,2.4
E05004872,2591,125.34,20.7
E05004873,2356,2111.46,1.1
E05004874,2442,4633.74,0.5
E05004875,2403,3622.9,0.7
E05004876,6238,270.44,23.1
E05004877,3677,1252.05,2.9
E05004878,2573,116.05,22.2
E05004879,2568,5376.81,0.5
E05004880,2203,272.11,8.1
E05004881,3096,69.36,44.6
E05004882,2968,161.98,18.3
E05004883,5036,351.67,14.3
E05004884,3681,144.78,25.4
E05004885,3156,80.69,39.1
E05004886,2370,4323.26,0.5
E05004887,2381,767.93,3.1
E05004888,5016,7663.77,0.7
E05004889,3124,78.48,39.8
E05004890,3732,108.76,34.3
E05004891,3451,52.5,65.7
E05004892,5240,204.74,25.6
E05004893,2229,95.66,23.3
E05004894,2392,1183.35,2
E05004895,5741,216.96,26.5
E05004896,3456,98.34,35.1
E05004897,4778,6368.84,0.8
E05004898,2416,1972.57,1.2
E05004899,2374,3417.6,0.7
E05004900,5171,5795.76,0.9
E05004901,2282,2410.5,0.9
E05004902,2757,3892.15,0.7
E05004903,10817,876.28,12.3
E05004904,6176,1960.06,3.2
E05004905,5878,5740.89,1
E05004906,8398,1094.04,7.7
E05004907,6124,538.22,11.4
E05004908,6039,742.74,8.1
E05004909,2656,1369.77,1.9
E05004910,5791,120.99,47.9
E05004911,8440,1096.64,7.7
E05004912,8841,144.44,61.2
E05004913,2718,3006.57,0.9
E05004914,3302,2916.65,1.1
E05004915,2758,2172.59,1.3
E05004916,7002,192.17,36.4
E05004917,8845,920.36,9.6
E05004918,10322,238.07,43.4
E05004919,7967,1113.46,7.2
E05004920,2804,1161.39,2.4
E05004921,2894,270.98,10.7
E05004922,4613,131.87,35
E05004923,6398,201.82,31.7
E05004924,10514,239.37,43.9
E05004925,9091,743.67,12.2
E05004926,5720,1127.41,5.1
E05004927,6634,280.65,23.6
E05004928,2692,57.35,46.9
E05004929,6567,434.68,15.1
E05004930,6349,259.61,24.5
E05004931,4646,454.17,10.2
E05004932,7012,521.26,13.5
E05004933,4416,223.58,19.8
E05004934,6246,1271.25,4.9
E05004935,7304,135.07,54.1
E05004936,6307,153.91,41
E05004937,6553,494,13.3
E05004938,4230,753.52,5.6
E05004939,7561,428.97,17.6
E05004940,4362,139.82,31.2
E05004941,6766,134.61,50.3
E05004942,4000,406.99,9.8
E05004943,4905,1552.14,3.2
E05004944,7580,194.75,38.9
E05004945,2347,1442.79,1.6
E05004946,2176,171.13,12.7
E05004947,5199,4636.74,1.1
E05004948,4815,3459.88,1.4
E05004949,7011,6572.1,1.1
E05004950,2342,1148.16,2
E05004951,7713,342.24,22.5
E05004952,7414,956.21,7.8
E05004953,7851,282.98,27.7
E05004954,7386,132.3,55.8
E05004955,2030,637.58,3.2
E05004956,4564,1554.65,2.9
E05004957,5169,3155.34,1.6
E05004958,5594,244.2,22.9
E05004959,7043,3518.27,2
E05004960,5887,88.3,66.7
E05004961,2072,367.03,5.6
E05004962,7434,330.43,22.5
E05004963,5142,697.87,7.4
E05004964,7038,131.9,53.4
E05004965,2163,354.32,6.1
E05004966,4736,83.1,57
E05004967,3962,1322.32,3
E05004968,3437,739.57,4.6
E05004969,4357,1092.39,4
E05004970,4430,997.9,4.4
E05004971,7803,299.13,26.1
E05004972,7638,234.32,32.6
E05004973,5860,113.24,51.7
E05004974,7830,119.71,65.4
E05004975,8627,209.38,41.2
E05004976,4397,147.88,29.7
E05004977,4176,3431.6,1.2
E05004978,7221,130.76,55.2
E05004979,6884,203.65,33.8
E05004980,4424,71.57,61.8
E05004981,6737,219.13,30.7
E05004982,6878,270.89,25.4
E05004983,2327,574.18,4.1
E05004984,8209,279.68,29.4
E05004985,2609,1858.33,1.4
E05004986,8510,2414.81,3.5
E05004987,5855,173.74,33.7
E05008553,7313,2784.5,2.6
E05004989,3062,1931.46,1.6
E05004990,2814,374.92,7.5
E05004991,8539,167.12,51.1
E05004992,9570,244.01,39.2
E05004993,5483,3375.36,1.6
E05004994,5155,5301.54,1
E05004995,6053,185.98,32.5
E05004996,9690,192.49,50.3
E05004997,2394,1255.59,1.9
E05008554,2277,268.35,8.5
E05004999,7808,6146.58,1.3
E05005000,9481,237.6,39.9
E05005001,2445,6515,0.4
E05005002,6603,233.78,28.2
